Scenario,process_time_call_ambulance,process_time_ambulance_response,process_ambulance_on_scene_duration,process_msu_dispatch,process_msu_thrombolysis,process_msu_on_scene_post_thrombolysis,process_time_arrival_to_needle,transfer_time_delay,process_time_arrival_to_puncture,process_time_transfer_arrival_to_puncture,process_time_msu_arrival_to_puncture
90537,180,30,30,0,15,15,45,90,30,60,30
90538,180,30,30,0,15,15,45,90,30,60,45
90539,180,30,30,0,15,15,45,90,30,60,60
90540,180,30,30,0,15,15,45,90,45,30,30
90541,180,30,30,0,15,15,45,90,45,30,45
90542,180,30,30,0,15,15,45,90,45,30,60
90543,180,30,30,0,15,15,45,90,45,45,30
90544,180,30,30,0,15,15,45,90,45,45,45
90545,180,30,30,0,15,15,45,90,45,45,60
90546,180,30,30,0,15,15,45,90,45,60,30
90547,180,30,30,0,15,15,45,90,45,60,45
90548,180,30,30,0,15,15,45,90,45,60,60
90549,180,30,30,0,15,15,45,90,60,30,30
90550,180,30,30,0,15,15,45,90,60,30,45
90551,180,30,30,0,15,15,45,90,60,30,60
90552,180,30,30,0,15,15,45,90,60,45,30
90553,180,30,30,0,15,15,45,90,60,45,45
90554,180,30,30,0,15,15,45,90,60,45,60
90555,180,30,30,0,15,15,45,90,60,60,30
90556,180,30,30,0,15,15,45,90,60,60,45
90557,180,30,30,0,15,15,45,90,60,60,60
90558,180,30,30,0,15,30,30,30,30,30,30
90559,180,30,30,0,15,30,30,30,30,30,45
90560,180,30,30,0,15,30,30,30,30,30,60
90561,180,30,30,0,15,30,30,30,30,45,30
90562,180,30,30,0,15,30,30,30,30,45,45
90563,180,30,30,0,15,30,30,30,30,45,60
90564,180,30,30,0,15,30,30,30,30,60,30
90565,180,30,30,0,15,30,30,30,30,60,45
90566,180,30,30,0,15,30,30,30,30,60,60
90567,180,30,30,0,15,30,30,30,45,30,30
90568,180,30,30,0,15,30,30,30,45,30,45
90569,180,30,30,0,15,30,30,30,45,30,60
90570,180,30,30,0,15,30,30,30,45,45,30
90571,180,30,30,0,15,30,30,30,45,45,45
90572,180,30,30,0,15,30,30,30,45,45,60
90573,180,30,30,0,15,30,30,30,45,60,30
90574,180,30,30,0,15,30,30,30,45,60,45
90575,180,30,30,0,15,30,30,30,45,60,60
90576,180,30,30,0,15,30,30,30,60,30,30
90577,180,30,30,0,15,30,30,30,60,30,45
90578,180,30,30,0,15,30,30,30,60,30,60
90579,180,30,30,0,15,30,30,30,60,45,30
90580,180,30,30,0,15,30,30,30,60,45,45
90581,180,30,30,0,15,30,30,30,60,45,60
90582,180,30,30,0,15,30,30,30,60,60,30
90583,180,30,30,0,15,30,30,30,60,60,45
90584,180,30,30,0,15,30,30,30,60,60,60
90585,180,30,30,0,15,30,30,60,30,30,30
90586,180,30,30,0,15,30,30,60,30,30,45
90587,180,30,30,0,15,30,30,60,30,30,60
90588,180,30,30,0,15,30,30,60,30,45,30
90589,180,30,30,0,15,30,30,60,30,45,45
90590,180,30,30,0,15,30,30,60,30,45,60
90591,180,30,30,0,15,30,30,60,30,60,30
90592,180,30,30,0,15,30,30,60,30,60,45
90593,180,30,30,0,15,30,30,60,30,60,60
90594,180,30,30,0,15,30,30,60,45,30,30
90595,180,30,30,0,15,30,30,60,45,30,45
90596,180,30,30,0,15,30,30,60,45,30,60
90597,180,30,30,0,15,30,30,60,45,45,30
90598,180,30,30,0,15,30,30,60,45,45,45
90599,180,30,30,0,15,30,30,60,45,45,60
90600,180,30,30,0,15,30,30,60,45,60,30
90601,180,30,30,0,15,30,30,60,45,60,45
90602,180,30,30,0,15,30,30,60,45,60,60
90603,180,30,30,0,15,30,30,60,60,30,30
90604,180,30,30,0,15,30,30,60,60,30,45
90605,180,30,30,0,15,30,30,60,60,30,60
90606,180,30,30,0,15,30,30,60,60,45,30
90607,180,30,30,0,15,30,30,60,60,45,45
90608,180,30,30,0,15,30,30,60,60,45,60
90609,180,30,30,0,15,30,30,60,60,60,30
90610,180,30,30,0,15,30,30,60,60,60,45
90611,180,30,30,0,15,30,30,60,60,60,60
90612,180,30,30,0,15,30,30,90,30,30,30
90613,180,30,30,0,15,30,30,90,30,30,45
90614,180,30,30,0,15,30,30,90,30,30,60
90615,180,30,30,0,15,30,30,90,30,45,30
90616,180,30,30,0,15,30,30,90,30,45,45
90617,180,30,30,0,15,30,30,90,30,45,60
90618,180,30,30,0,15,30,30,90,30,60,30
90619,180,30,30,0,15,30,30,90,30,60,45
90620,180,30,30,0,15,30,30,90,30,60,60
90621,180,30,30,0,15,30,30,90,45,30,30
90622,180,30,30,0,15,30,30,90,45,30,45
90623,180,30,30,0,15,30,30,90,45,30,60
90624,180,30,30,0,15,30,30,90,45,45,30
90625,180,30,30,0,15,30,30,90,45,45,45
90626,180,30,30,0,15,30,30,90,45,45,60
90627,180,30,30,0,15,30,30,90,45,60,30
90628,180,30,30,0,15,30,30,90,45,60,45
90629,180,30,30,0,15,30,30,90,45,60,60
90630,180,30,30,0,15,30,30,90,60,30,30
90631,180,30,30,0,15,30,30,90,60,30,45
90632,180,30,30,0,15,30,30,90,60,30,60
90633,180,30,30,0,15,30,30,90,60,45,30
90634,180,30,30,0,15,30,30,90,60,45,45
90635,180,30,30,0,15,30,30,90,60,45,60
90636,180,30,30,0,15,30,30,90,60,60,30
90637,180,30,30,0,15,30,30,90,60,60,45
90638,180,30,30,0,15,30,30,90,60,60,60
90639,180,30,30,0,15,30,45,30,30,30,30
90640,180,30,30,0,15,30,45,30,30,30,45
90641,180,30,30,0,15,30,45,30,30,30,60
90642,180,30,30,0,15,30,45,30,30,45,30
90643,180,30,30,0,15,30,45,30,30,45,45
90644,180,30,30,0,15,30,45,30,30,45,60
90645,180,30,30,0,15,30,45,30,30,60,30
90646,180,30,30,0,15,30,45,30,30,60,45
90647,180,30,30,0,15,30,45,30,30,60,60
90648,180,30,30,0,15,30,45,30,45,30,30
90649,180,30,30,0,15,30,45,30,45,30,45
90650,180,30,30,0,15,30,45,30,45,30,60
90651,180,30,30,0,15,30,45,30,45,45,30
90652,180,30,30,0,15,30,45,30,45,45,45
90653,180,30,30,0,15,30,45,30,45,45,60
90654,180,30,30,0,15,30,45,30,45,60,30
90655,180,30,30,0,15,30,45,30,45,60,45
90656,180,30,30,0,15,30,45,30,45,60,60
90657,180,30,30,0,15,30,45,30,60,30,30
90658,180,30,30,0,15,30,45,30,60,30,45
90659,180,30,30,0,15,30,45,30,60,30,60
90660,180,30,30,0,15,30,45,30,60,45,30
90661,180,30,30,0,15,30,45,30,60,45,45
90662,180,30,30,0,15,30,45,30,60,45,60
90663,180,30,30,0,15,30,45,30,60,60,30
90664,180,30,30,0,15,30,45,30,60,60,45
90665,180,30,30,0,15,30,45,30,60,60,60
90666,180,30,30,0,15,30,45,60,30,30,30
90667,180,30,30,0,15,30,45,60,30,30,45
90668,180,30,30,0,15,30,45,60,30,30,60
90669,180,30,30,0,15,30,45,60,30,45,30
90670,180,30,30,0,15,30,45,60,30,45,45
90671,180,30,30,0,15,30,45,60,30,45,60
90672,180,30,30,0,15,30,45,60,30,60,30
90673,180,30,30,0,15,30,45,60,30,60,45
90674,180,30,30,0,15,30,45,60,30,60,60
90675,180,30,30,0,15,30,45,60,45,30,30
90676,180,30,30,0,15,30,45,60,45,30,45
90677,180,30,30,0,15,30,45,60,45,30,60
90678,180,30,30,0,15,30,45,60,45,45,30
90679,180,30,30,0,15,30,45,60,45,45,45
90680,180,30,30,0,15,30,45,60,45,45,60
90681,180,30,30,0,15,30,45,60,45,60,30
90682,180,30,30,0,15,30,45,60,45,60,45
90683,180,30,30,0,15,30,45,60,45,60,60
90684,180,30,30,0,15,30,45,60,60,30,30
90685,180,30,30,0,15,30,45,60,60,30,45
90686,180,30,30,0,15,30,45,60,60,30,60
90687,180,30,30,0,15,30,45,60,60,45,30
90688,180,30,30,0,15,30,45,60,60,45,45
90689,180,30,30,0,15,30,45,60,60,45,60
90690,180,30,30,0,15,30,45,60,60,60,30
90691,180,30,30,0,15,30,45,60,60,60,45
90692,180,30,30,0,15,30,45,60,60,60,60
90693,180,30,30,0,15,30,45,90,30,30,30
90694,180,30,30,0,15,30,45,90,30,30,45
90695,180,30,30,0,15,30,45,90,30,30,60
90696,180,30,30,0,15,30,45,90,30,45,30
90697,180,30,30,0,15,30,45,90,30,45,45
90698,180,30,30,0,15,30,45,90,30,45,60
90699,180,30,30,0,15,30,45,90,30,60,30
90700,180,30,30,0,15,30,45,90,30,60,45
90701,180,30,30,0,15,30,45,90,30,60,60
90702,180,30,30,0,15,30,45,90,45,30,30
90703,180,30,30,0,15,30,45,90,45,30,45
90704,180,30,30,0,15,30,45,90,45,30,60
90705,180,30,30,0,15,30,45,90,45,45,30
90706,180,30,30,0,15,30,45,90,45,45,45
90707,180,30,30,0,15,30,45,90,45,45,60
90708,180,30,30,0,15,30,45,90,45,60,30
90709,180,30,30,0,15,30,45,90,45,60,45
90710,180,30,30,0,15,30,45,90,45,60,60
90711,180,30,30,0,15,30,45,90,60,30,30
90712,180,30,30,0,15,30,45,90,60,30,45
90713,180,30,30,0,15,30,45,90,60,30,60
90714,180,30,30,0,15,30,45,90,60,45,30
90715,180,30,30,0,15,30,45,90,60,45,45
90716,180,30,30,0,15,30,45,90,60,45,60
90717,180,30,30,0,15,30,45,90,60,60,30
90718,180,30,30,0,15,30,45,90,60,60,45
90719,180,30,30,0,15,30,45,90,60,60,60
90720,180,30,30,0,30,15,30,30,30,30,30
90721,180,30,30,0,30,15,30,30,30,30,45
90722,180,30,30,0,30,15,30,30,30,30,60
90723,180,30,30,0,30,15,30,30,30,45,30
90724,180,30,30,0,30,15,30,30,30,45,45
90725,180,30,30,0,30,15,30,30,30,45,60
90726,180,30,30,0,30,15,30,30,30,60,30
90727,180,30,30,0,30,15,30,30,30,60,45
90728,180,30,30,0,30,15,30,30,30,60,60
90729,180,30,30,0,30,15,30,30,45,30,30
90730,180,30,30,0,30,15,30,30,45,30,45
90731,180,30,30,0,30,15,30,30,45,30,60
90732,180,30,30,0,30,15,30,30,45,45,30
90733,180,30,30,0,30,15,30,30,45,45,45
90734,180,30,30,0,30,15,30,30,45,45,60
90735,180,30,30,0,30,15,30,30,45,60,30
90736,180,30,30,0,30,15,30,30,45,60,45
90737,180,30,30,0,30,15,30,30,45,60,60
90738,180,30,30,0,30,15,30,30,60,30,30
90739,180,30,30,0,30,15,30,30,60,30,45
90740,180,30,30,0,30,15,30,30,60,30,60
90741,180,30,30,0,30,15,30,30,60,45,30
90742,180,30,30,0,30,15,30,30,60,45,45
90743,180,30,30,0,30,15,30,30,60,45,60
90744,180,30,30,0,30,15,30,30,60,60,30
90745,180,30,30,0,30,15,30,30,60,60,45
90746,180,30,30,0,30,15,30,30,60,60,60
90747,180,30,30,0,30,15,30,60,30,30,30
90748,180,30,30,0,30,15,30,60,30,30,45
90749,180,30,30,0,30,15,30,60,30,30,60
90750,180,30,30,0,30,15,30,60,30,45,30
90751,180,30,30,0,30,15,30,60,30,45,45
90752,180,30,30,0,30,15,30,60,30,45,60
90753,180,30,30,0,30,15,30,60,30,60,30
90754,180,30,30,0,30,15,30,60,30,60,45
90755,180,30,30,0,30,15,30,60,30,60,60
90756,180,30,30,0,30,15,30,60,45,30,30
90757,180,30,30,0,30,15,30,60,45,30,45
90758,180,30,30,0,30,15,30,60,45,30,60
90759,180,30,30,0,30,15,30,60,45,45,30
90760,180,30,30,0,30,15,30,60,45,45,45
90761,180,30,30,0,30,15,30,60,45,45,60
90762,180,30,30,0,30,15,30,60,45,60,30
90763,180,30,30,0,30,15,30,60,45,60,45
90764,180,30,30,0,30,15,30,60,45,60,60
90765,180,30,30,0,30,15,30,60,60,30,30
90766,180,30,30,0,30,15,30,60,60,30,45
90767,180,30,30,0,30,15,30,60,60,30,60
90768,180,30,30,0,30,15,30,60,60,45,30
90769,180,30,30,0,30,15,30,60,60,45,45
90770,180,30,30,0,30,15,30,60,60,45,60
90771,180,30,30,0,30,15,30,60,60,60,30
90772,180,30,30,0,30,15,30,60,60,60,45
90773,180,30,30,0,30,15,30,60,60,60,60
90774,180,30,30,0,30,15,30,90,30,30,30
90775,180,30,30,0,30,15,30,90,30,30,45
90776,180,30,30,0,30,15,30,90,30,30,60
90777,180,30,30,0,30,15,30,90,30,45,30
90778,180,30,30,0,30,15,30,90,30,45,45
90779,180,30,30,0,30,15,30,90,30,45,60
90780,180,30,30,0,30,15,30,90,30,60,30
90781,180,30,30,0,30,15,30,90,30,60,45
90782,180,30,30,0,30,15,30,90,30,60,60
90783,180,30,30,0,30,15,30,90,45,30,30
90784,180,30,30,0,30,15,30,90,45,30,45
90785,180,30,30,0,30,15,30,90,45,30,60
90786,180,30,30,0,30,15,30,90,45,45,30
90787,180,30,30,0,30,15,30,90,45,45,45
90788,180,30,30,0,30,15,30,90,45,45,60
90789,180,30,30,0,30,15,30,90,45,60,30
90790,180,30,30,0,30,15,30,90,45,60,45
90791,180,30,30,0,30,15,30,90,45,60,60
90792,180,30,30,0,30,15,30,90,60,30,30
90793,180,30,30,0,30,15,30,90,60,30,45
90794,180,30,30,0,30,15,30,90,60,30,60
90795,180,30,30,0,30,15,30,90,60,45,30
90796,180,30,30,0,30,15,30,90,60,45,45
90797,180,30,30,0,30,15,30,90,60,45,60
90798,180,30,30,0,30,15,30,90,60,60,30
90799,180,30,30,0,30,15,30,90,60,60,45
90800,180,30,30,0,30,15,30,90,60,60,60
90801,180,30,30,0,30,15,45,30,30,30,30
90802,180,30,30,0,30,15,45,30,30,30,45
90803,180,30,30,0,30,15,45,30,30,30,60
90804,180,30,30,0,30,15,45,30,30,45,30
90805,180,30,30,0,30,15,45,30,30,45,45
90806,180,30,30,0,30,15,45,30,30,45,60
90807,180,30,30,0,30,15,45,30,30,60,30
90808,180,30,30,0,30,15,45,30,30,60,45
90809,180,30,30,0,30,15,45,30,30,60,60
90810,180,30,30,0,30,15,45,30,45,30,30
90811,180,30,30,0,30,15,45,30,45,30,45
90812,180,30,30,0,30,15,45,30,45,30,60
90813,180,30,30,0,30,15,45,30,45,45,30
90814,180,30,30,0,30,15,45,30,45,45,45
90815,180,30,30,0,30,15,45,30,45,45,60
90816,180,30,30,0,30,15,45,30,45,60,30
90817,180,30,30,0,30,15,45,30,45,60,45
90818,180,30,30,0,30,15,45,30,45,60,60
90819,180,30,30,0,30,15,45,30,60,30,30
90820,180,30,30,0,30,15,45,30,60,30,45
90821,180,30,30,0,30,15,45,30,60,30,60
90822,180,30,30,0,30,15,45,30,60,45,30
90823,180,30,30,0,30,15,45,30,60,45,45
90824,180,30,30,0,30,15,45,30,60,45,60
90825,180,30,30,0,30,15,45,30,60,60,30
90826,180,30,30,0,30,15,45,30,60,60,45
90827,180,30,30,0,30,15,45,30,60,60,60
90828,180,30,30,0,30,15,45,60,30,30,30
90829,180,30,30,0,30,15,45,60,30,30,45
90830,180,30,30,0,30,15,45,60,30,30,60
90831,180,30,30,0,30,15,45,60,30,45,30
90832,180,30,30,0,30,15,45,60,30,45,45
90833,180,30,30,0,30,15,45,60,30,45,60
90834,180,30,30,0,30,15,45,60,30,60,30
90835,180,30,30,0,30,15,45,60,30,60,45
90836,180,30,30,0,30,15,45,60,30,60,60
90837,180,30,30,0,30,15,45,60,45,30,30
90838,180,30,30,0,30,15,45,60,45,30,45
90839,180,30,30,0,30,15,45,60,45,30,60
90840,180,30,30,0,30,15,45,60,45,45,30
90841,180,30,30,0,30,15,45,60,45,45,45
90842,180,30,30,0,30,15,45,60,45,45,60
90843,180,30,30,0,30,15,45,60,45,60,30
90844,180,30,30,0,30,15,45,60,45,60,45
90845,180,30,30,0,30,15,45,60,45,60,60
90846,180,30,30,0,30,15,45,60,60,30,30
90847,180,30,30,0,30,15,45,60,60,30,45
90848,180,30,30,0,30,15,45,60,60,30,60
90849,180,30,30,0,30,15,45,60,60,45,30
90850,180,30,30,0,30,15,45,60,60,45,45
90851,180,30,30,0,30,15,45,60,60,45,60
90852,180,30,30,0,30,15,45,60,60,60,30
90853,180,30,30,0,30,15,45,60,60,60,45
90854,180,30,30,0,30,15,45,60,60,60,60
90855,180,30,30,0,30,15,45,90,30,30,30
90856,180,30,30,0,30,15,45,90,30,30,45
90857,180,30,30,0,30,15,45,90,30,30,60
90858,180,30,30,0,30,15,45,90,30,45,30
90859,180,30,30,0,30,15,45,90,30,45,45
90860,180,30,30,0,30,15,45,90,30,45,60
90861,180,30,30,0,30,15,45,90,30,60,30
90862,180,30,30,0,30,15,45,90,30,60,45
90863,180,30,30,0,30,15,45,90,30,60,60
90864,180,30,30,0,30,15,45,90,45,30,30
90865,180,30,30,0,30,15,45,90,45,30,45
90866,180,30,30,0,30,15,45,90,45,30,60
90867,180,30,30,0,30,15,45,90,45,45,30
90868,180,30,30,0,30,15,45,90,45,45,45
90869,180,30,30,0,30,15,45,90,45,45,60
90870,180,30,30,0,30,15,45,90,45,60,30
90871,180,30,30,0,30,15,45,90,45,60,45
90872,180,30,30,0,30,15,45,90,45,60,60
90873,180,30,30,0,30,15,45,90,60,30,30
90874,180,30,30,0,30,15,45,90,60,30,45
90875,180,30,30,0,30,15,45,90,60,30,60
90876,180,30,30,0,30,15,45,90,60,45,30
90877,180,30,30,0,30,15,45,90,60,45,45
90878,180,30,30,0,30,15,45,90,60,45,60
90879,180,30,30,0,30,15,45,90,60,60,30
90880,180,30,30,0,30,15,45,90,60,60,45
90881,180,30,30,0,30,15,45,90,60,60,60
90882,180,30,30,0,30,30,30,30,30,30,30
90883,180,30,30,0,30,30,30,30,30,30,45
90884,180,30,30,0,30,30,30,30,30,30,60
90885,180,30,30,0,30,30,30,30,30,45,30
90886,180,30,30,0,30,30,30,30,30,45,45
90887,180,30,30,0,30,30,30,30,30,45,60
90888,180,30,30,0,30,30,30,30,30,60,30
90889,180,30,30,0,30,30,30,30,30,60,45
90890,180,30,30,0,30,30,30,30,30,60,60
90891,180,30,30,0,30,30,30,30,45,30,30
90892,180,30,30,0,30,30,30,30,45,30,45
90893,180,30,30,0,30,30,30,30,45,30,60
90894,180,30,30,0,30,30,30,30,45,45,30
90895,180,30,30,0,30,30,30,30,45,45,45
90896,180,30,30,0,30,30,30,30,45,45,60
90897,180,30,30,0,30,30,30,30,45,60,30
90898,180,30,30,0,30,30,30,30,45,60,45
90899,180,30,30,0,30,30,30,30,45,60,60
90900,180,30,30,0,30,30,30,30,60,30,30
90901,180,30,30,0,30,30,30,30,60,30,45
90902,180,30,30,0,30,30,30,30,60,30,60
90903,180,30,30,0,30,30,30,30,60,45,30
90904,180,30,30,0,30,30,30,30,60,45,45
90905,180,30,30,0,30,30,30,30,60,45,60
90906,180,30,30,0,30,30,30,30,60,60,30
90907,180,30,30,0,30,30,30,30,60,60,45
90908,180,30,30,0,30,30,30,30,60,60,60
90909,180,30,30,0,30,30,30,60,30,30,30
90910,180,30,30,0,30,30,30,60,30,30,45
90911,180,30,30,0,30,30,30,60,30,30,60
90912,180,30,30,0,30,30,30,60,30,45,30
90913,180,30,30,0,30,30,30,60,30,45,45
90914,180,30,30,0,30,30,30,60,30,45,60
90915,180,30,30,0,30,30,30,60,30,60,30
90916,180,30,30,0,30,30,30,60,30,60,45
90917,180,30,30,0,30,30,30,60,30,60,60
90918,180,30,30,0,30,30,30,60,45,30,30
90919,180,30,30,0,30,30,30,60,45,30,45
90920,180,30,30,0,30,30,30,60,45,30,60
90921,180,30,30,0,30,30,30,60,45,45,30
90922,180,30,30,0,30,30,30,60,45,45,45
90923,180,30,30,0,30,30,30,60,45,45,60
90924,180,30,30,0,30,30,30,60,45,60,30
90925,180,30,30,0,30,30,30,60,45,60,45
90926,180,30,30,0,30,30,30,60,45,60,60
90927,180,30,30,0,30,30,30,60,60,30,30
90928,180,30,30,0,30,30,30,60,60,30,45
90929,180,30,30,0,30,30,30,60,60,30,60
90930,180,30,30,0,30,30,30,60,60,45,30
90931,180,30,30,0,30,30,30,60,60,45,45
90932,180,30,30,0,30,30,30,60,60,45,60
90933,180,30,30,0,30,30,30,60,60,60,30
90934,180,30,30,0,30,30,30,60,60,60,45
90935,180,30,30,0,30,30,30,60,60,60,60
90936,180,30,30,0,30,30,30,90,30,30,30
90937,180,30,30,0,30,30,30,90,30,30,45
90938,180,30,30,0,30,30,30,90,30,30,60
90939,180,30,30,0,30,30,30,90,30,45,30
90940,180,30,30,0,30,30,30,90,30,45,45
90941,180,30,30,0,30,30,30,90,30,45,60
90942,180,30,30,0,30,30,30,90,30,60,30
90943,180,30,30,0,30,30,30,90,30,60,45
90944,180,30,30,0,30,30,30,90,30,60,60
90945,180,30,30,0,30,30,30,90,45,30,30
90946,180,30,30,0,30,30,30,90,45,30,45
90947,180,30,30,0,30,30,30,90,45,30,60
90948,180,30,30,0,30,30,30,90,45,45,30
90949,180,30,30,0,30,30,30,90,45,45,45
90950,180,30,30,0,30,30,30,90,45,45,60
90951,180,30,30,0,30,30,30,90,45,60,30
90952,180,30,30,0,30,30,30,90,45,60,45
90953,180,30,30,0,30,30,30,90,45,60,60
90954,180,30,30,0,30,30,30,90,60,30,30
90955,180,30,30,0,30,30,30,90,60,30,45
90956,180,30,30,0,30,30,30,90,60,30,60
90957,180,30,30,0,30,30,30,90,60,45,30
90958,180,30,30,0,30,30,30,90,60,45,45
90959,180,30,30,0,30,30,30,90,60,45,60
90960,180,30,30,0,30,30,30,90,60,60,30
90961,180,30,30,0,30,30,30,90,60,60,45
90962,180,30,30,0,30,30,30,90,60,60,60
90963,180,30,30,0,30,30,45,30,30,30,30
90964,180,30,30,0,30,30,45,30,30,30,45
90965,180,30,30,0,30,30,45,30,30,30,60
90966,180,30,30,0,30,30,45,30,30,45,30
90967,180,30,30,0,30,30,45,30,30,45,45
90968,180,30,30,0,30,30,45,30,30,45,60
90969,180,30,30,0,30,30,45,30,30,60,30
90970,180,30,30,0,30,30,45,30,30,60,45
90971,180,30,30,0,30,30,45,30,30,60,60
90972,180,30,30,0,30,30,45,30,45,30,30
90973,180,30,30,0,30,30,45,30,45,30,45
90974,180,30,30,0,30,30,45,30,45,30,60
90975,180,30,30,0,30,30,45,30,45,45,30
90976,180,30,30,0,30,30,45,30,45,45,45
90977,180,30,30,0,30,30,45,30,45,45,60
90978,180,30,30,0,30,30,45,30,45,60,30
90979,180,30,30,0,30,30,45,30,45,60,45
90980,180,30,30,0,30,30,45,30,45,60,60
90981,180,30,30,0,30,30,45,30,60,30,30
90982,180,30,30,0,30,30,45,30,60,30,45
90983,180,30,30,0,30,30,45,30,60,30,60
90984,180,30,30,0,30,30,45,30,60,45,30
90985,180,30,30,0,30,30,45,30,60,45,45
90986,180,30,30,0,30,30,45,30,60,45,60
90987,180,30,30,0,30,30,45,30,60,60,30
90988,180,30,30,0,30,30,45,30,60,60,45
90989,180,30,30,0,30,30,45,30,60,60,60
90990,180,30,30,0,30,30,45,60,30,30,30
90991,180,30,30,0,30,30,45,60,30,30,45
90992,180,30,30,0,30,30,45,60,30,30,60
90993,180,30,30,0,30,30,45,60,30,45,30
90994,180,30,30,0,30,30,45,60,30,45,45
90995,180,30,30,0,30,30,45,60,30,45,60
90996,180,30,30,0,30,30,45,60,30,60,30
90997,180,30,30,0,30,30,45,60,30,60,45
90998,180,30,30,0,30,30,45,60,30,60,60
90999,180,30,30,0,30,30,45,60,45,30,30
91000,180,30,30,0,30,30,45,60,45,30,45
91001,180,30,30,0,30,30,45,60,45,30,60
91002,180,30,30,0,30,30,45,60,45,45,30
91003,180,30,30,0,30,30,45,60,45,45,45
91004,180,30,30,0,30,30,45,60,45,45,60
91005,180,30,30,0,30,30,45,60,45,60,30
91006,180,30,30,0,30,30,45,60,45,60,45
91007,180,30,30,0,30,30,45,60,45,60,60
91008,180,30,30,0,30,30,45,60,60,30,30
91009,180,30,30,0,30,30,45,60,60,30,45
91010,180,30,30,0,30,30,45,60,60,30,60
91011,180,30,30,0,30,30,45,60,60,45,30
91012,180,30,30,0,30,30,45,60,60,45,45
91013,180,30,30,0,30,30,45,60,60,45,60
91014,180,30,30,0,30,30,45,60,60,60,30
91015,180,30,30,0,30,30,45,60,60,60,45
91016,180,30,30,0,30,30,45,60,60,60,60
91017,180,30,30,0,30,30,45,90,30,30,30
91018,180,30,30,0,30,30,45,90,30,30,45
91019,180,30,30,0,30,30,45,90,30,30,60
91020,180,30,30,0,30,30,45,90,30,45,30
91021,180,30,30,0,30,30,45,90,30,45,45
91022,180,30,30,0,30,30,45,90,30,45,60
91023,180,30,30,0,30,30,45,90,30,60,30
91024,180,30,30,0,30,30,45,90,30,60,45
91025,180,30,30,0,30,30,45,90,30,60,60
91026,180,30,30,0,30,30,45,90,45,30,30
91027,180,30,30,0,30,30,45,90,45,30,45
91028,180,30,30,0,30,30,45,90,45,30,60
91029,180,30,30,0,30,30,45,90,45,45,30
91030,180,30,30,0,30,30,45,90,45,45,45
91031,180,30,30,0,30,30,45,90,45,45,60
91032,180,30,30,0,30,30,45,90,45,60,30
91033,180,30,30,0,30,30,45,90,45,60,45
91034,180,30,30,0,30,30,45,90,45,60,60
91035,180,30,30,0,30,30,45,90,60,30,30
91036,180,30,30,0,30,30,45,90,60,30,45
91037,180,30,30,0,30,30,45,90,60,30,60
91038,180,30,30,0,30,30,45,90,60,45,30
91039,180,30,30,0,30,30,45,90,60,45,45
91040,180,30,30,0,30,30,45,90,60,45,60
91041,180,30,30,0,30,30,45,90,60,60,30
91042,180,30,30,0,30,30,45,90,60,60,45
91043,180,30,30,0,30,30,45,90,60,60,60
91044,180,30,30,0,45,15,30,30,30,30,30
91045,180,30,30,0,45,15,30,30,30,30,45
91046,180,30,30,0,45,15,30,30,30,30,60
91047,180,30,30,0,45,15,30,30,30,45,30
91048,180,30,30,0,45,15,30,30,30,45,45
91049,180,30,30,0,45,15,30,30,30,45,60
91050,180,30,30,0,45,15,30,30,30,60,30
91051,180,30,30,0,45,15,30,30,30,60,45
91052,180,30,30,0,45,15,30,30,30,60,60
91053,180,30,30,0,45,15,30,30,45,30,30
91054,180,30,30,0,45,15,30,30,45,30,45
91055,180,30,30,0,45,15,30,30,45,30,60
91056,180,30,30,0,45,15,30,30,45,45,30
91057,180,30,30,0,45,15,30,30,45,45,45
91058,180,30,30,0,45,15,30,30,45,45,60
91059,180,30,30,0,45,15,30,30,45,60,30
91060,180,30,30,0,45,15,30,30,45,60,45
91061,180,30,30,0,45,15,30,30,45,60,60
91062,180,30,30,0,45,15,30,30,60,30,30
91063,180,30,30,0,45,15,30,30,60,30,45
91064,180,30,30,0,45,15,30,30,60,30,60
91065,180,30,30,0,45,15,30,30,60,45,30
91066,180,30,30,0,45,15,30,30,60,45,45
91067,180,30,30,0,45,15,30,30,60,45,60
91068,180,30,30,0,45,15,30,30,60,60,30
91069,180,30,30,0,45,15,30,30,60,60,45
91070,180,30,30,0,45,15,30,30,60,60,60
91071,180,30,30,0,45,15,30,60,30,30,30
91072,180,30,30,0,45,15,30,60,30,30,45
91073,180,30,30,0,45,15,30,60,30,30,60
91074,180,30,30,0,45,15,30,60,30,45,30
91075,180,30,30,0,45,15,30,60,30,45,45
91076,180,30,30,0,45,15,30,60,30,45,60
91077,180,30,30,0,45,15,30,60,30,60,30
91078,180,30,30,0,45,15,30,60,30,60,45
91079,180,30,30,0,45,15,30,60,30,60,60
91080,180,30,30,0,45,15,30,60,45,30,30
91081,180,30,30,0,45,15,30,60,45,30,45
91082,180,30,30,0,45,15,30,60,45,30,60
91083,180,30,30,0,45,15,30,60,45,45,30
91084,180,30,30,0,45,15,30,60,45,45,45
91085,180,30,30,0,45,15,30,60,45,45,60
91086,180,30,30,0,45,15,30,60,45,60,30
91087,180,30,30,0,45,15,30,60,45,60,45
91088,180,30,30,0,45,15,30,60,45,60,60
91089,180,30,30,0,45,15,30,60,60,30,30
